	GO	0	1	2
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_25	GO:0005618 cell wall	-6.210/-0.000	-0.001/-2.291	-0.002/-1.991
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_26	GO:0015031 protein transport	-5.571/-0.000	-0.012/-1.263	-0.000/-2.978
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_27	GO:0006364 rRNA processing	-5.735/-0.000	-0.000/-2.535	-0.002/-1.572
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_28	GO:0006396 RNA processing	-5.675/-0.000	-0.001/-1.960	-0.001/-2.083
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_29	GO:0008168 methyltransferase activity	-5.536/-0.000	-0.001/-2.237	-0.005/-1.604
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_30	GO:0042128 nitrate assimilation	0.000/-2.856	-0.020/-0.952	-4.146/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_31	GO:0006221 pyrimidine nucleotide biosynthetic process	-4.636/-0.000	-0.000/-2.504	-0.007/-1.017
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_32	GO:0004730 pseudouridylate synthase activity	-4.636/-0.000	-0.001/-1.570	-0.000/-1.798
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_33	GO:0016469 proton-transporting two-sector ATPase complex	-4.636/-0.000	-0.001/-1.570	-0.000/-1.798
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_34	GO:0006605 protein targeting	-4.471/-0.000	-0.005/-1.286	-0.000/-2.125
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_35	GO:0009103 lipopolysaccharide biosynthetic process	-4.636/-0.000	-0.050/-0.791	-0.000/-3.095
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_36	GO:0006633 fatty acid biosynthetic process	-4.813/-0.000	-0.003/-1.550	-0.000/-1.978
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_37	GO:0009325 nitrate reductase complex	0.000/-1.140	-0.000/-1.820	-4.042/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_38	GO:0015078 hydrogen ion transporter activity	-3.984/-0.000	-0.008/-1.122	-0.000/-1.961
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_39	GO:0009273 peptidoglycan-based cell wall biogenesis	-4.120/-0.000	-0.002/-1.378	-0.000/-1.634
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_40	GO:0015986 ATP synthesis coupled proton transport	-4.120/-0.000	-0.002/-1.378	-0.000/-1.634
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_41	GO:0008610 lipid biosynthetic process	-4.282/-0.000	-0.000/-2.950	-0.058/-0.637
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_42	GO:0015934 large ribosomal subunit	-3.883/-0.000	-0.000/-1.592	0.000/-1.143
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_43	GO:0003924 GTPase activity	-3.504/-0.000	-0.000/-2.504	-0.044/-0.553
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_44	GO:0006417 regulation of translation	-3.026/-0.000	-0.000/-2.733	-0.109/-0.345
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_45	GO:0009288 flagellin-based flagellum	0.000/-2.140	-3.472/-0.000	-0.012/-0.977
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_46	GO:0046933 hydrogen ion transporting ATP synthase activity, rotational mechanism	-3.608/-0.000	-0.004/-1.190	-0.000/-1.470
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_47	GO:0046961 hydrogen ion transporting ATPase activity, rotational mechanism	-3.608/-0.000	-0.004/-1.190	-0.000/-1.470
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_48	GO:0015992 proton transport	-3.917/-0.000	-0.001/-1.804	-0.009/-1.091
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_49	GO:0003746 translation elongation factor activity	-3.327/-0.000	0.000/-1.365	-0.000/-0.980
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_50	GO:0006189 'de novo' IMP biosynthetic process	-3.327/-0.000	0.000/-1.365	-0.000/-0.980
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_51	GO:0006353 transcription termination	-3.327/-0.000	0.000/-1.365	-0.000/-0.980
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_52	GO:0007059 chromosome segregation	-3.327/-0.000	0.000/-1.365	-0.000/-0.980
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_53	GO:0015450 protein translocase activity	-3.327/-0.000	0.000/-1.365	-0.000/-0.980
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_54	GO:0015935 small ribosomal subunit	-3.327/-0.000	0.000/-1.365	-0.000/-0.980
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_55	GO:0016758 transferase activity, transferring hexosyl groups	-3.327/-0.000	0.000/-1.365	-0.000/-0.980
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_56	GO:0008026 ATP-dependent helicase activity	-3.481/-0.000	-0.000/-2.361	-0.048/-0.586
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_57	GO:0007047 cell wall organization and biogenesis	-3.563/-0.000	-0.062/-0.698	-0.001/-2.331
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_58	GO:0009296 flagellum biogenesis	0.000/-1.140	-3.125/-0.000	-0.000/-1.307
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_59	GO:0008940 nitrate reductase activity	0.000/-1.283	-0.004/-1.190	-3.228/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_60	GO:0016757 transferase activity, transferring glycosyl groups	-3.597/-0.000	-0.001/-2.399	-0.079/-0.589
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_61	GO:0019344 cysteine biosynthetic process	-0.000/-1.569	-0.012/-0.963	-3.093/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_62	GO:0003755 peptidyl-prolyl cis-trans isomerase activity	-3.031/-0.000	-0.019/-0.809	-0.000/-1.634
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_63	GO:0006829 zinc ion transport	-0.000/-0.855	0.000/-1.365	-3.030/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_64	GO:0004386 helicase activity	-3.649/-0.000	-0.002/-1.862	-0.025/-0.906
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_65	GO:0009982 pseudouridine synthase activity	-3.101/-0.000	-0.007/-1.006	-0.000/-1.307
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_66	GO:0048038 quinone binding	-3.473/-0.000	-0.005/-1.286	-0.003/-1.283
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_67	GO:0016853 isomerase activity	-3.060/-0.000	-0.132/-0.472	-0.001/-2.432
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_68	GO:0009289 fimbrium	-0.000/-2.287	-2.898/-0.000	-0.050/-0.647
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_69	GO:0007155 cell adhesion	-0.000/-2.926	-2.006/-0.001	-0.273/-0.203
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_70	GO:0003918 DNA topoisomerase (ATP-hydrolyzing) activity	-2.772/-0.000	0.000/-1.137	-0.000/-0.816
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_71	GO:0006414 translational elongation	-2.772/-0.000	0.000/-1.137	-0.000/-0.816
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_72	GO:0016881 acid-amino acid ligase activity	-2.772/-0.000	0.000/-1.137	-0.000/-0.816
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_73	GO:0045261 proton-transporting ATP synthase complex, catalytic core F(1)	-2.772/-0.000	0.000/-1.137	-0.000/-0.816
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_74	GO:0015128 gluconate transporter activity	-0.000/-0.997	-2.734/-0.000	0.000/-1.143
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_75	GO:0015725 gluconate transport	-0.000/-0.997	-2.734/-0.000	0.000/-1.143
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_76	GO:0017004 cytochrome complex assembly	-0.017/-0.736	-2.714/-0.000	-0.000/-1.634
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_77	GO:0008134 transcription factor binding	-0.000/-1.854	-0.073/-0.478	-2.261/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_78	GO:0005525 GTP binding	-2.959/-0.000	-0.001/-2.297	-0.124/-0.415
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_79	GO:0004872 receptor activity	-2.568/-0.000	-0.029/-0.662	-0.000/-1.470
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_80	GO:0003916 DNA topoisomerase activity	-2.600/-0.000	-0.000/-1.592	-0.032/-0.520
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_81	GO:0006265 DNA topological change	-2.600/-0.000	-0.000/-1.592	-0.032/-0.520
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_82	GO:0006268 DNA unwinding during replication	-2.600/-0.000	-0.000/-1.592	-0.032/-0.520
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_83	GO:0032259 methylation	-2.600/-0.000	-0.000/-1.592	-0.032/-0.520
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_84	GO:0043565 sequence-specific DNA binding	-0.000/-3.069	-0.560/-0.097	-1.674/-0.005
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_85	GO:0009245 lipid A biosynthetic process	-1.245/-0.006	-0.000/-2.504	-0.620/-0.043
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_86	GO:0000103 sulfate assimilation	-0.000/-0.712	0.000/-1.137	-2.524/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_87	GO:0009098 leucine biosynthetic process	-0.000/-0.712	0.000/-1.137	-2.524/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_88	GO:0019544 arginine catabolic process to glutamate	-0.000/-0.712	0.000/-1.137	-2.524/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_89	GO:0006779 porphyrin biosynthetic process	-0.017/-0.877	-2.949/-0.000	-0.001/-1.696
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_90	GO:0005351 sugar porter activity	-0.000/-2.617	-2.630/-0.001	-0.156/-0.418
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_91	GO:0016114 terpenoid biosynthetic process	-2.600/-0.000	-0.011/-0.827	0.000/-1.143
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_92	GO:0043213 bacteriocin transport	-2.600/-0.000	-0.011/-0.827	0.000/-1.143
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_93	GO:0006725 aromatic compound metabolic process	-0.002/-1.424	-2.949/-0.000	-0.009/-1.091
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_94	GO:0005694 chromosome	-2.637/-0.000	-0.000/-1.961	-0.083/-0.420
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_95	GO:0019521 D-gluconate metabolic process	-0.067/-0.435	-2.170/-0.000	-0.000/-1.798
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_96	GO:0043169 cation binding	0.000/-2.284	-1.184/-0.010	-0.416/-0.101
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_97	GO:0006807 nitrogen compound metabolic process	-0.528/-0.054	-0.000/-2.276	-1.241/-0.006
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_98	GO:0009597 detection of virus	-1.582/-0.003	-0.234/-0.190	-0.000/-1.961
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_99	GO:0046718 entry of virus into host cell	-1.582/-0.003	-0.234/-0.190	-0.000/-1.961
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_100	GO:0000160 two-component signal transduction system (phosphorelay)	-0.000/-2.974	-1.038/-0.027	-0.973/-0.031
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_101	GO:0015716 phosphonate transport	0.000/-1.997	-1.700/-0.002	-0.165/-0.267
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_102	GO:0005198 structural molecule activity	-0.000/-1.569	-2.170/-0.000	-0.044/-0.553
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_103	GO:0009055 electron carrier activity	-0.005/-1.649	-2.935/-0.000	-0.028/-0.988
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_104	GO:0003743 translation initiation factor activity	-2.217/0.000	-0.000/-0.909	-0.000/-0.653
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_105	GO:0003989 acetyl-CoA carboxylase activity	-2.217/0.000	-0.000/-0.909	-0.000/-0.653
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_106	GO:0006413 translational initiation	-2.217/0.000	-0.000/-0.909	-0.000/-0.653
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_107	GO:0006886 intracellular protein transport	-2.217/0.000	-0.000/-0.909	-0.000/-0.653
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_108	GO:0009007 site-specific DNA-methyltransferase (adenine-specific) activity	-2.217/0.000	-0.000/-0.909	-0.000/-0.653
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_109	GO:0042777 plasma membrane ATP synthesis coupled proton transport	-2.217/0.000	-0.000/-0.909	-0.000/-0.653
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_110	GO:0045263 proton-transporting ATP synthase complex, coupling factor F(o)	-2.217/0.000	-0.000/-0.909	-0.000/-0.653
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_111	GO:0008652 amino acid biosynthetic process	-0.022/-1.108	-0.015/-1.287	-3.002/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_112	GO:0051538 3 iron, 4 sulfur cluster binding	-0.317/-0.110	0.000/-2.048	-1.507/-0.002
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_113	GO:0006935 chemotaxis	-0.005/-1.279	-2.709/-0.000	-0.012/-1.068
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_114	GO:0006826 iron ion transport	-2.403/-0.001	-0.115/-0.457	-0.002/-1.852
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_115	GO:0046677 response to antibiotic	-2.853/-0.000	-0.025/-1.028	-0.015/-1.184
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_116	GO:0050136 NADH dehydrogenase (quinone) activity	-2.701/-0.000	-0.010/-1.091	-0.012/-0.977
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_117	GO:0004003 ATP-dependent DNA helicase activity	-2.108/-0.000	0.000/-1.365	-0.048/-0.407
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_118	GO:0007076 mitotic chromosome condensation	-2.108/-0.000	0.000/-1.365	-0.048/-0.407
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_119	GO:0008295 spermidine biosynthetic process	-2.108/-0.000	0.000/-1.365	-0.048/-0.407
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_120	GO:0004871 signal transducer activity	-0.001/-2.165	-2.172/-0.001	-0.143/-0.387
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_121	GO:0019439 aromatic compound catabolic process	-0.000/-1.854	-1.443/-0.004	-0.208/-0.211
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_122	GO:0009116 nucleoside metabolic process	-2.233/-0.000	-0.001/-1.764	-0.109/-0.345
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_123	GO:0051082 unfolded protein binding	-2.233/-0.000	-0.001/-1.764	-0.109/-0.345
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_124	GO:0005978 glycogen biosynthetic process	0.000/-0.570	-0.000/-0.909	-2.019/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_125	GO:0006561 proline biosynthetic process	0.000/-0.570	-0.000/-0.909	-2.019/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_126	GO:0006568 tryptophan metabolic process	0.000/-0.570	-0.000/-0.909	-2.019/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_127	GO:0006979 response to oxidative stress	0.000/-0.570	-0.000/-0.909	-2.019/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_128	GO:0009088 threonine biosynthetic process	0.000/-0.570	-0.000/-0.909	-2.019/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_129	GO:0019752 carboxylic acid metabolic process	0.000/-0.570	-0.000/-0.909	-2.019/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_130	GO:0042126 nitrate metabolic process	0.000/-0.570	-0.000/-0.909	-2.019/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_131	GO:0030151 molybdenum ion binding	-0.000/-2.287	-0.506/-0.087	-1.145/-0.013
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_132	GO:0006400 tRNA modification	-2.108/-0.000	-0.019/-0.654	-0.000/-0.980
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_133	GO:0006754 ATP biosynthetic process	-2.108/-0.000	-0.019/-0.654	-0.000/-0.980
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_134	GO:0008408 3'-5' exonuclease activity	-2.108/-0.000	-0.019/-0.654	-0.000/-0.980
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_135	GO:0015891 siderophore transport	-2.108/-0.000	-0.019/-0.654	-0.000/-0.980
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_136	GO:0004540 ribonuclease activity	-1.364/-0.003	-0.000/-1.820	-0.317/-0.107
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_137	GO:0016226 iron-sulfur cluster assembly	-1.678/-0.001	-0.000/-1.592	-0.156/-0.210
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_138	GO:0009401 phosphoenolpyruvate-dependent sugar phosphotransferase system	-0.001/-2.066	-2.190/-0.001	-0.136/-0.422
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_139	GO:0008410 CoA-transferase activity	-0.000/-0.712	-1.952/0.000	-0.000/-0.816
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_140	GO:0006097 glyoxylate cycle	-0.065/-0.332	0.000/-1.365	-1.877/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_141	GO:0016042 lipid catabolic process	-0.065/-0.332	0.000/-1.365	-1.877/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_142	GO:0004553 hydrolase activity, hydrolyzing O-glycosyl compounds	-0.000/-2.035	-0.297/-0.176	-1.449/-0.005
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_143	GO:0008299 isoprenoid biosynthetic process	-2.037/-0.001	-0.097/-0.420	-0.002/-1.557
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_144	GO:0006144 purine base metabolic process	-0.000/-1.854	-0.970/-0.016	-0.414/-0.093
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_145	GO:0008982 protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	-0.002/-1.679	-2.225/-0.001	-0.070/-0.572
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_146	GO:0045449 regulation of transcription	-0.001/-2.355	-1.554/-0.007	-0.392/-0.160
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_147	GO:0030170 pyridoxal phosphate binding	-0.017/-1.117	-0.027/-0.985	-2.525/-0.001
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_148	GO:0019538 protein metabolic process	-0.204/-0.159	-0.000/-1.592	-1.462/-0.002
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_149	GO:0006457 protein folding	-2.083/-0.002	-0.167/-0.370	-0.003/-1.773
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_150	GO:0007165 signal transduction	-0.001/-2.054	-1.815/-0.003	-0.209/-0.290
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_151	GO:0009082 branched chain family amino acid biosynthetic process	-0.013/-0.974	-0.018/-0.946	-2.337/-0.000
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_152	GO:0016747 transferase activity, transferring groups other than amino-acyl groups	-0.116/-0.285	-1.557/-0.002	-0.000/-1.470
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_153	GO:0006099 tricarboxylic acid cycle	-0.596/-0.062	-0.001/-2.212	-1.288/-0.009
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_154	GO:0009234 menaquinone biosynthetic process	-1.678/-0.001	-0.070/-0.394	0.000/-1.143
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_155	GO:0009396 folic acid and derivative biosynthetic process	-1.678/-0.001	-0.070/-0.394	0.000/-1.143
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_156	GO:0016779 nucleotidyltransferase activity	-2.409/-0.001	-0.020/-1.075	-0.035/-0.851
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_157	GO:0006525 arginine metabolic process	-0.000/-1.569	-0.312/-0.132	-1.028/-0.012
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_158	GO:0015198 oligopeptide transporter activity	-2.137/-0.001	-0.052/-0.614	-0.006/-1.208
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_159	GO:0008233 peptidase activity	-0.496/-0.113	-0.001/-2.229	-1.633/-0.005
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_160	GO:0006304 DNA modification	-2.116/-0.000	-0.007/-1.006	-0.022/-0.638
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_161	GO:0016820 hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	-2.116/-0.000	-0.007/-1.006	-0.022/-0.638
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_162	GO:0004129 cytochrome-c oxidase activity	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_163	GO:0004315 3-oxoacyl-[acyl-carrier-protein] synthase activity	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_164	GO:0004826 phenylalanine-tRNA ligase activity	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_165	GO:0006424 glutamyl-tRNA aminoacylation	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_166	GO:0006479 protein amino acid methylation	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_167	GO:0006596 polyamine biosynthetic process	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_168	GO:0007264 small GTPase mediated signal transduction	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_169	GO:0008276 protein methyltransferase activity	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_170	GO:0009113 purine base biosynthetic process	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_171	GO:0009246 enterobacterial common antigen biosynthetic process	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_172	GO:0009317 acetyl-CoA carboxylase complex	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_173	GO:0016149 translation release factor activity, codon specific	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_174	GO:0016439 tRNA-pseudouridine synthase activity	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_175	GO:0031119 tRNA pseudouridine synthesis	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_176	GO:0042802 identical protein binding	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_177	GO:0045226 extracellular polysaccharide biosynthetic process	-1.662/-0.000	0.000/-0.682	-0.000/-0.490
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_178	GO:0019877 diaminopimelate biosynthetic process	-0.000/-0.997	-1.684/-0.001	-0.032/-0.520
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_179	GO:0006508 proteolysis	-0.657/-0.070	-0.001/-2.228	-1.359/-0.011
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_180	GO:0016616 oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	-0.188/-0.257	-0.002/-1.711	-1.836/-0.002
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_181	GO:0006071 glycerol metabolic process	-0.099/-0.377	-0.003/-1.455	-1.954/-0.001
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_182	GO:0016597 amino acid binding	-0.099/-0.377	-0.003/-1.455	-1.954/-0.001
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_183	GO:0015520 tetracycline:hydrogen antiporter activity	0.000/-0.570	-1.561/-0.000	-0.000/-0.653
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_184	GO:0015689 molybdate ion transport	0.000/-0.570	-1.561/-0.000	-0.000/-0.653
stat_FDR0.01_discrete_vs_5.txt_PO_go_P.1_PAGE_185	GO:0015904 tetracycline transport	0.000/-0.570	-1.561/-0.000	-0.000/-0.653
