	GO	0	1	2
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_4	GO:0019843 rRNA binding	-37.174/0.000	0.000/-25.007	0.000/-1.218
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_5	GO:0003723 RNA binding	-34.874/0.000	0.000/-22.753	-0.100/-0.469
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_6	GO:0004812 aminoacyl-tRNA ligase activity	-14.995/0.000	0.000/-11.500	-0.242/-0.150
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_7	GO:0016874 ligase activity	-12.685/0.000	0.000/-12.068	-1.447/-0.007
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_8	GO:0006418 tRNA aminoacylation for protein translation	-10.042/-0.000	-0.000/-8.186	-0.364/-0.083
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_9	GO:0000049 tRNA binding	-10.176/-0.000	-0.000/-6.394	0.000/-0.525
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_10	GO:0006099 tricarboxylic acid cycle	0.000/-0.574	-0.000/-5.390	-8.251/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_11	GO:0015935 small ribosomal subunit	-7.443/-0.000	-0.000/-5.313	-0.000/-0.197
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_12	GO:0008360 regulation of cell shape	-7.378/-0.000	-0.000/-6.247	-0.580/-0.054
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_13	GO:0006417 regulation of translation	-7.335/-0.000	-0.000/-4.607	0.000/-0.394
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_14	GO:0009252 peptidoglycan biosynthetic process	-6.065/-0.000	-0.000/-6.339	-1.108/-0.011
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_15	GO:0015934 large ribosomal subunit	-6.620/-0.000	-0.000/-4.519	0.000/-0.229
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_16	GO:0051301 cell division	-6.935/-0.000	-0.000/-4.871	-0.277/-0.171
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_17	GO:0007049 cell cycle	-6.694/-0.000	-0.000/-4.600	-0.252/-0.190
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_18	GO:0006164 purine nucleotide biosynthetic process	-0.194/-0.131	-0.000/-4.959	-6.149/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_19	GO:0006353 transcription termination	-5.440/-0.000	-0.000/-3.697	-0.000/-0.197
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_20	GO:0003989 acetyl-CoA carboxylase activity	-4.954/-0.000	-0.000/-3.539	0.000/-0.131
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_21	GO:0006351 transcription, DNA-dependent	-4.954/-0.000	-0.000/-3.539	0.000/-0.131
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_22	GO:0003899 DNA-directed RNA polymerase activity	-4.512/-0.000	-0.000/-3.968	-0.344/-0.051
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_23	GO:0005618 cell wall	-4.365/-0.000	-0.000/-3.888	-0.621/-0.052
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_24	GO:0016881 acid-amino acid ligase activity	-4.275/-0.000	-0.000/-2.887	0.000/-0.164
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_25	GO:0008026 ATP-dependent helicase activity	-0.226/-0.106	-0.000/-3.650	-4.419/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_26	GO:0009273 peptidoglycan-based cell wall biogenesis	-2.753/-0.000	-0.000/-4.278	-1.509/-0.002
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_27	GO:0009317 acetyl-CoA carboxylase complex	-3.712/0.000	0.000/-2.653	0.000/-0.098
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_28	GO:0046677 response to antibiotic	-2.152/-0.001	-0.000/-4.419	-2.477/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_29	GO:0006564 L-serine biosynthetic process	0.000/-0.078	0.000/-2.653	-3.422/0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_30	GO:0006260 DNA replication	-2.359/-0.000	-0.000/-3.888	-1.793/-0.002
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_31	GO:0008610 lipid biosynthetic process	-3.659/-0.000	-0.000/-3.049	-0.428/-0.081
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_32	GO:0004386 helicase activity	-0.277/-0.126	-0.000/-3.049	-3.745/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_33	GO:0003676 nucleic acid binding	-1.670/-0.003	-0.000/-3.883	-2.477/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_34	GO:0006189 'de novo' IMP biosynthetic process	-0.000/-0.156	-0.000/-2.458	-3.440/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_35	GO:0015662 ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism	-0.000/-0.156	-0.000/-2.458	-3.440/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_36	GO:0006633 fatty acid biosynthetic process	-3.432/-0.000	-0.000/-2.974	-0.420/-0.064
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_37	GO:0006415 translational termination	-2.750/-0.000	-0.000/-2.887	-0.503/-0.020
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_38	GO:0003743 translation initiation factor activity	-3.129/-0.000	-0.000/-2.095	0.000/-0.131
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_39	GO:0006413 translational initiation	-3.129/-0.000	-0.000/-2.095	0.000/-0.131
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_40	GO:0009088 threonine biosynthetic process	-3.129/-0.000	-0.000/-2.095	0.000/-0.131
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_41	GO:0042777 plasma membrane ATP synthesis coupled proton transport	-3.129/-0.000	-0.000/-2.095	0.000/-0.131
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_42	GO:0016149 translation release factor activity, codon specific	-2.013/-0.000	0.000/-2.653	-0.694/-0.007
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_43	GO:0007047 cell wall organization and biogenesis	-3.401/-0.000	-0.000/-2.635	-0.383/-0.121
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_44	GO:0006811 ion transport	-0.032/-0.760	-0.005/-1.631	-3.316/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_45	GO:0005658 alpha DNA polymerase:primase complex	-1.235/-0.002	-0.000/-3.202	-1.973/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_46	GO:0006269 DNA replication, synthesis of RNA primer	-1.235/-0.002	-0.000/-3.202	-1.973/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_47	GO:0046933 hydrogen ion transporting ATP synthase activity, rotational mechanism	-2.955/-0.000	-0.000/-2.523	-0.307/-0.063
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_48	GO:0046961 hydrogen ion transporting ATPase activity, rotational mechanism	-2.955/-0.000	-0.000/-2.523	-0.307/-0.063
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_49	GO:0005525 GTP binding	-1.974/-0.001	-0.000/-3.244	-1.537/-0.004
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_50	GO:0000160 two-component signal transduction system (phosphorelay)	0.000/-2.080	-2.293/-0.001	-0.029/-0.789
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_51	GO:0004814 arginine-tRNA ligase activity	-2.473/0.000	0.000/-1.768	0.000/-0.066
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_52	GO:0004815 aspartate-tRNA ligase activity	-2.473/0.000	0.000/-1.768	0.000/-0.066
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_53	GO:0004820 glycine-tRNA ligase activity	-2.473/0.000	0.000/-1.768	0.000/-0.066
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_54	GO:0006220 pyrimidine nucleotide metabolic process	-2.473/0.000	0.000/-1.768	0.000/-0.066
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_55	GO:0006420 arginyl-tRNA aminoacylation	-2.473/0.000	0.000/-1.768	0.000/-0.066
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_56	GO:0006422 aspartyl-tRNA aminoacylation	-2.473/0.000	0.000/-1.768	0.000/-0.066
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_57	GO:0006426 glycyl-tRNA aminoacylation	-2.473/0.000	0.000/-1.768	0.000/-0.066
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_58	GO:0006432 phenylalanyl-tRNA aminoacylation	-2.473/0.000	0.000/-1.768	0.000/-0.066
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_59	GO:0009374 biotin binding	-2.473/0.000	0.000/-1.768	0.000/-0.066
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_60	GO:0015969 guanosine tetraphosphate metabolic process	-2.473/0.000	0.000/-1.768	0.000/-0.066
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_61	GO:0016071 mRNA metabolic process	-2.473/0.000	0.000/-1.768	0.000/-0.066
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_62	GO:0019201 nucleotide kinase activity	-2.473/0.000	0.000/-1.768	0.000/-0.066
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_63	GO:0019277 UDP-N-acetylgalactosamine biosynthetic process	-2.473/0.000	0.000/-1.768	0.000/-0.066
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_64	GO:0046080 dUTP metabolic process	-2.473/0.000	0.000/-1.768	0.000/-0.066
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_65	GO:0015197 peptide transporter activity	0.000/-0.208	-0.001/-1.883	-2.822/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_66	GO:0015833 peptide transport	0.000/-0.208	-0.001/-1.883	-2.822/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_67	GO:0009165 nucleotide biosynthetic process	-2.750/-0.000	-0.001/-1.742	0.000/-0.164
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_68	GO:0045261 proton-transporting ATP synthase complex, catalytic core F(1)	-2.750/-0.000	-0.001/-1.742	0.000/-0.164
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_69	GO:0030955 potassium ion binding	-0.666/-0.023	-0.000/-2.806	-2.497/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_70	GO:0003924 GTPase activity	-1.646/-0.001	-0.000/-2.902	-1.394/-0.003
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_71	GO:0006754 ATP biosynthetic process	-2.468/-0.000	-0.000/-2.458	-0.439/-0.029
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_72	GO:0016779 nucleotidyltransferase activity	-1.908/-0.001	-0.000/-3.021	-1.431/-0.005
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_73	GO:0005624 membrane fraction	-2.575/-0.000	-0.000/-2.736	-0.796/-0.035
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_74	GO:0015986 ATP synthesis coupled proton transport	-2.753/-0.000	-0.000/-2.270	-0.276/-0.076
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_75	GO:0004355 glutamate synthase (NADPH) activity	0.000/-0.052	0.000/-1.768	-2.279/0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_76	GO:0004638 phosphoribosylaminoimidazole carboxylase activity	0.000/-0.052	0.000/-1.768	-2.279/0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_77	GO:0004775 succinate-CoA ligase (ADP-forming) activity	0.000/-0.052	0.000/-1.768	-2.279/0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_78	GO:0004783 sulfite reductase (NADPH) activity	0.000/-0.052	0.000/-1.768	-2.279/0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_79	GO:0006397 mRNA processing	0.000/-0.052	0.000/-1.768	-2.279/0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_80	GO:0008955 peptidoglycan glycosyltransferase activity	0.000/-0.052	0.000/-1.768	-2.279/0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_81	GO:0009320 phosphoribosylaminoimidazole carboxylase complex	0.000/-0.052	0.000/-1.768	-2.279/0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_82	GO:0009231 riboflavin biosynthetic process	-2.468/-0.000	-0.002/-1.484	-0.000/-0.197
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_83	GO:0000104 succinate dehydrogenase activity	-0.000/-0.130	-0.001/-1.742	-2.470/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_84	GO:0006537 glutamate biosynthetic process	-0.000/-0.130	-0.001/-1.742	-2.470/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_85	GO:0008658 penicillin binding	-0.000/-0.130	-0.001/-1.742	-2.470/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_86	GO:0016469 proton-transporting two-sector ATPase complex	-2.577/-0.000	-0.001/-2.056	-0.249/-0.090
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_87	GO:0006313 transposition, DNA-mediated	-0.000/-0.889	-2.080/0.000	0.000/-1.119
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_88	GO:0009055 electron carrier activity	0.000/-2.000	-0.690/-0.053	-0.504/-0.088
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_89	GO:0042995 cell projection	0.000/-1.311	-2.130/-0.000	-0.010/-0.953
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_90	GO:0015992 proton transport	-1.208/-0.005	-0.000/-2.608	-1.608/-0.002
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_91	GO:0016757 transferase activity, transferring glycosyl groups	-0.249/-0.175	-0.002/-2.003	-2.583/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_92	GO:0003697 single-stranded DNA binding	-1.729/-0.000	-0.000/-2.095	-0.584/-0.013
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_93	GO:0007155 cell adhesion	0.000/-0.784	-1.834/0.000	0.000/-0.987
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_94	GO:0006813 potassium ion transport	0.000/-0.496	-0.013/-1.037	-2.013/-0.001
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_95	GO:0005971 ribonucleoside-diphosphate reductase complex	-0.947/-0.001	0.000/-1.768	-0.854/-0.002
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_96	GO:0005507 copper ion binding	-0.000/-0.522	-0.017/-0.959	-1.914/-0.001
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_97	GO:0003747 translation release factor activity	-2.013/-0.000	-0.001/-1.330	0.000/-0.098
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_98	GO:0004826 phenylalanine-tRNA ligase activity	-2.013/-0.000	-0.001/-1.330	0.000/-0.098
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_99	GO:0006424 glutamyl-tRNA aminoacylation	-2.013/-0.000	-0.001/-1.330	0.000/-0.098
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_100	GO:0000156 two-component response regulator activity	0.000/-1.152	-1.809/-0.001	-0.016/-0.798
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_101	GO:0030288 outer membrane-bounded periplasmic space	0.000/-1.152	-1.809/-0.001	-0.016/-0.798
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_102	GO:0016829 lyase activity	-0.001/-1.998	-0.601/-0.082	-0.685/-0.060
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_103	GO:0006352 transcription initiation	-1.235/-0.002	-0.000/-2.137	-1.063/-0.005
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_104	GO:0006826 iron ion transport	0.000/-0.942	-0.088/-0.483	-1.371/-0.006
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_105	GO:0000917 barrier septum formation	-1.902/-0.000	-0.009/-0.991	-0.000/-0.295
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_106	GO:0030170 pyridoxal phosphate binding	-0.017/-0.774	-0.039/-0.797	-1.843/-0.002
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_107	GO:0008483 transaminase activity	-0.000/-0.627	-0.038/-0.706	-1.580/-0.003
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_108	GO:0016831 carboxy-lyase activity	-0.000/-0.627	-0.038/-0.706	-1.580/-0.003
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_109	GO:0009289 fimbrium	0.000/-0.653	-1.528/0.000	0.000/-0.822
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_110	GO:0016820 hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	-0.419/-0.034	-0.001/-1.883	-1.793/-0.001
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_111	GO:0004129 cytochrome-c oxidase activity	0.000/-0.078	-0.001/-1.330	-1.824/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_112	GO:0005375 copper ion transporter activity	0.000/-0.078	-0.001/-1.330	-1.824/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_113	GO:0008556 potassium-transporting ATPase activity	0.000/-0.078	-0.001/-1.330	-1.824/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_114	GO:0009113 purine base biosynthetic process	0.000/-0.078	-0.001/-1.330	-1.824/-0.000
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_115	GO:0000287 magnesium ion binding	-1.221/-0.013	-0.001/-2.265	-1.427/-0.008
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_116	GO:0008652 amino acid biosynthetic process	-0.056/-0.613	-0.027/-1.009	-2.023/-0.002
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_117	GO:0008965 phosphoenolpyruvate-protein phosphotransferase activity	-1.524/-0.001	-0.001/-1.742	-0.503/-0.020
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_118	GO:0016818 hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	0.000/-0.208	-0.006/-1.124	-1.793/-0.001
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_119	GO:0015078 hydrogen ion transporter activity	-1.540/-0.002	-0.001/-1.870	-0.668/-0.023
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_120	GO:0031564 transcription antitermination	-1.729/-0.000	-0.004/-1.068	0.000/-0.131
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_121	GO:0042254 ribosome biogenesis and assembly	-1.729/-0.000	-0.004/-1.068	0.000/-0.131
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_122	GO:0051536 iron-sulfur cluster binding	-0.002/-1.766	-1.384/-0.009	-0.140/-0.389
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_123	GO:0003918 DNA topoisomerase (ATP-hydrolyzing) activity	-0.587/-0.013	-0.001/-1.742	-1.343/-0.001
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_124	GO:0006414 translational elongation	-0.587/-0.013	-0.001/-1.742	-1.343/-0.001
ipageInput_fig4_signif_SBC132_vs_SBC126.txt_PO_go_P.05_PAGE_125	GO:0000271 polysaccharide biosynthetic process	-0.000/-0.234	-0.009/-0.991	-1.640/-0.001
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_0	GO:0006412 translation	-73.922/0.000	0.000/-66.399	0.000/-0.716
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_1	GO:0030529 ribonucleoprotein complex	-46.571/0.000	0.000/-42.301	0.000/-0.399
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_2	GO:0003735 structural constituent of ribosome	-44.321/0.000	0.000/-40.246	0.000/-0.386
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_3	GO:0005840 ribosome	-43.202/0.000	0.000/-39.223	0.000/-0.379
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_4	GO:0003723 RNA binding	-40.009/0.000	0.000/-38.649	-0.656/-0.035
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_5	GO:0019843 rRNA binding	-35.368/0.000	0.000/-32.467	-0.000/-0.250
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_6	GO:0004812 aminoacyl-tRNA ligase activity	-19.297/0.000	0.000/-17.570	0.000/-0.175
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_7	GO:0006418 tRNA aminoacylation for protein translation	-14.629/0.000	0.000/-13.327	0.000/-0.135
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_8	GO:0016874 ligase activity	-14.377/0.000	0.000/-13.786	-0.437/-0.062
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_9	GO:0000049 tRNA binding	-10.466/0.000	-0.000/-9.503	0.000/-0.108
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_10	GO:0051301 cell division	-10.606/0.000	-0.000/-9.944	-0.256/-0.091
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_11	GO:0007049 cell cycle	-10.232/0.000	-0.000/-9.557	-0.245/-0.097
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_12	GO:0006099 tricarboxylic acid cycle	0.000/-0.747	-0.000/-2.626	-7.722/-0.000
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_13	GO:0006417 regulation of translation	-7.929/-0.000	-0.000/-7.211	0.000/-0.081
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_14	GO:0015935 small ribosomal subunit	-6.775/0.000	0.000/-6.286	-0.000/-0.040
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_15	GO:0008360 regulation of cell shape	-6.975/-0.000	-0.000/-5.963	0.000/-0.243
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_16	GO:0009252 peptidoglycan biosynthetic process	-6.777/-0.000	-0.000/-5.829	0.000/-0.216
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_17	GO:0015934 large ribosomal subunit	-5.958/-0.000	-0.000/-5.475	0.000/-0.047
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_18	GO:0005624 membrane fraction	-3.287/-0.000	-0.000/-5.345	-2.631/-0.000
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_19	GO:0005658 alpha DNA polymerase:primase complex	-1.039/-0.005	-0.000/-3.979	-3.942/-0.000
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_20	GO:0006269 DNA replication, synthesis of RNA primer	-1.039/-0.005	-0.000/-3.979	-3.942/-0.000
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_21	GO:0003989 acetyl-CoA carboxylase activity	-4.510/0.000	-0.000/-4.185	0.000/-0.027
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_22	GO:0006351 transcription, DNA-dependent	-4.510/0.000	-0.000/-4.185	0.000/-0.027
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_23	GO:0009088 threonine biosynthetic process	-4.510/0.000	-0.000/-4.185	0.000/-0.027
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_24	GO:0006353 transcription termination	-4.891/-0.000	-0.000/-4.490	-0.000/-0.040
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_25	GO:0006260 DNA replication	-2.215/-0.001	-0.000/-4.527	-3.225/-0.000
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_26	GO:0005618 cell wall	-4.726/-0.000	-0.000/-3.870	0.000/-0.311
ipageInput_fig4_signif_SBC101_vs_SBC96.txt_PO_go_P.05_PAGE_27	GO:0000104 succinate dehydrogenase activity	0.000/-0.169	-0.000/-2.197	-4.477/-0.000
