	GO	0	1	2
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_163	GO:0009447 putrescine catabolic process	-1.386/0.000	-0.000/-0.850	0.000/-0.165
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_164	GO:0015563 uptake permease activity	-1.386/0.000	-0.000/-0.850	0.000/-0.165
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_165	GO:0042026 protein refolding	-1.386/0.000	-0.000/-0.850	0.000/-0.165
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_166	GO:0006777 Mo-molybdopterin cofactor biosynthetic process	-1.118/-0.009	-0.138/-0.308	0.000/-0.990
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_167	GO:0006564 L-serine biosynthetic process	-0.971/-0.004	0.000/-1.276	-0.362/-0.036
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_168	GO:0015419 sulfate-transporting ATPase activity	-0.971/-0.004	0.000/-1.276	-0.362/-0.036
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_169	GO:0042242 cobyrinic acid a,c-diamide synthase activity	-0.971/-0.004	0.000/-1.276	-0.362/-0.036
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_170	GO:0051920 peroxiredoxin activity	-0.971/-0.004	0.000/-1.276	-0.362/-0.036
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_171	GO:0006094 gluconeogenesis	-1.457/-0.002	-0.034/-0.612	-0.000/-0.577
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_172	GO:0008615 pyridoxine biosynthetic process	-1.457/-0.002	-0.034/-0.612	-0.000/-0.577
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_173	GO:0006289 nucleotide-excision repair	-1.549/-0.001	-0.009/-0.817	-0.000/-0.330
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_174	GO:0006568 tryptophan metabolic process	-1.549/-0.001	-0.009/-0.817	-0.000/-0.330
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_175	GO:0006750 glutathione biosynthetic process	-1.549/-0.001	-0.009/-0.817	-0.000/-0.330
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_176	GO:0009166 nucleotide catabolic process	-1.549/-0.001	-0.009/-0.817	-0.000/-0.330
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_177	GO:0015940 pantothenate biosynthetic process	-1.549/-0.001	-0.009/-0.817	-0.000/-0.330
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_178	GO:0019544 arginine catabolic process to glutamate	-1.549/-0.001	-0.009/-0.817	-0.000/-0.330
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_179	GO:0019752 carboxylic acid metabolic process	-1.549/-0.001	-0.009/-0.817	-0.000/-0.330
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_180	GO:0042126 nitrate metabolic process	-1.549/-0.001	-0.009/-0.817	-0.000/-0.330
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_181	GO:0016757 transferase activity, transferring glycosyl groups	-0.700/-0.055	-0.003/-1.898	-1.407/-0.008
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_182	GO:0000156 two-component response regulator activity	-0.340/-0.163	-0.997/-0.024	-0.002/-1.733
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_183	GO:0016616 oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	-1.603/-0.003	-0.061/-0.592	-0.012/-0.871
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_184	GO:0009253 peptidoglycan catabolic process	-0.047/-0.436	-0.017/-0.892	-1.749/-0.001
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_185	GO:0006754 ATP biosynthetic process	-0.000/-0.592	-1.229/-0.000	-0.000/-0.495
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_186	GO:0008901 ferredoxin hydrogenase activity	-0.000/-0.592	-1.229/-0.000	-0.000/-0.495
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_187	GO:0015128 gluconate transporter activity	-0.000/-0.592	-1.229/-0.000	-0.000/-0.495
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_188	GO:0015725 gluconate transport	-0.000/-0.592	-1.229/-0.000	-0.000/-0.495
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_189	GO:0016042 lipid catabolic process	-0.000/-0.592	-1.229/-0.000	-0.000/-0.495
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_190	GO:0015078 hydrogen ion transporter activity	0.000/-1.185	-0.950/-0.013	-0.194/-0.183
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_191	GO:0008360 regulation of cell shape	-0.114/-0.417	-0.020/-1.065	-1.848/-0.002
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_192	GO:0042773 ATP synthesis coupled electron transport	-1.230/-0.005	-0.065/-0.456	-0.000/-0.660
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_193	GO:0051538 3 iron, 4 sulfur cluster binding	-1.684/-0.001	-0.007/-1.128	-0.087/-0.282
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_194	GO:0051301 cell division	-0.093/-0.506	-0.030/-0.947	-1.824/-0.003
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_195	GO:0005618 cell wall	-0.077/-0.554	-0.036/-0.875	-1.797/-0.003
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_196	GO:0009165 nucleotide biosynthetic process	-0.168/-0.136	-0.003/-1.158	-1.409/-0.002
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_197	GO:0020037 heme binding	-1.049/-0.009	-0.107/-0.341	-0.000/-0.742
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_198	GO:0004601 peroxidase activity	-1.230/-0.005	-0.002/-1.441	-0.383/-0.069
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_199	GO:0009405 pathogenesis	-1.230/-0.005	-0.002/-1.441	-0.383/-0.069
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_200	GO:0006364 rRNA processing	-0.005/-1.190	-0.297/-0.171	-0.936/-0.019
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_201	GO:0008610 lipid biosynthetic process	-0.230/-0.228	-0.011/-1.248	-1.614/-0.004
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_202	GO:0016779 nucleotidyltransferase activity	-0.284/-0.202	-0.010/-1.329	-1.598/-0.005
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_203	GO:0006352 transcription initiation	-1.457/-0.002	-0.006/-1.128	-0.134/-0.185
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_204	GO:0007047 cell wall organization and biogenesis	-0.038/-0.815	-0.095/-0.552	-1.554/-0.006
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_205	GO:0000162 tryptophan biosynthetic process	-1.221/-0.003	-0.031/-0.559	-0.000/-0.412
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_206	GO:0004332 fructose-bisphosphate aldolase activity	-1.221/-0.003	-0.031/-0.559	-0.000/-0.412
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_207	GO:0006012 galactose metabolic process	-1.221/-0.003	-0.031/-0.559	-0.000/-0.412
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_208	GO:0006537 glutamate biosynthetic process	-1.221/-0.003	-0.031/-0.559	-0.000/-0.412
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_209	GO:0008965 phosphoenolpyruvate-protein phosphotransferase activity	-1.221/-0.003	-0.031/-0.559	-0.000/-0.412
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_210	GO:0046873 metal ion transporter activity	-1.221/-0.003	-0.031/-0.559	-0.000/-0.412
tet_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_211	GO:0007049 cell cycle	-0.075/-0.577	-0.048/-0.782	-1.663/-0.004
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_0	GO:0003735 structural constituent of ribosome	0.000/-1.947	0.000/-34.696	-44.795/0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_1	GO:0005840 ribosome	0.000/-1.910	0.000/-34.039	-43.942/0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_2	GO:0006412 translation	-0.001/-2.005	0.000/-29.962	-41.314/0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_3	GO:0030529 ribonucleoprotein complex	0.000/-2.056	0.000/-30.547	-40.521/0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_4	GO:0019843 rRNA binding	0.000/-1.330	0.000/-23.608	-30.412/0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_5	GO:0003723 RNA binding	-0.004/-1.530	-0.000/-15.760	-23.075/0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_6	GO:0005624 membrane fraction	-10.969/0.000	0.000/-11.968	-1.880/-0.002
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_7	GO:0006096 glycolysis	-8.709/-0.000	-0.000/-4.896	-0.088/-0.429
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_8	GO:0015031 protein transport	-0.051/-0.547	-0.000/-5.917	-8.169/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_9	GO:0000049 tRNA binding	-0.000/-0.573	-0.000/-4.737	-6.738/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_10	GO:0008652 amino acid biosynthetic process	-5.299/-0.000	-0.052/-0.781	-0.000/-2.661
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_11	GO:0003676 nucleic acid binding	-0.312/-0.159	-0.000/-5.638	-6.389/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_12	GO:0009082 branched chain family amino acid biosynthetic process	-5.916/-0.000	-0.000/-2.436	0.000/-0.960
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_13	GO:0015934 large ribosomal subunit	-0.000/-0.250	0.000/-4.413	-5.664/0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_14	GO:0043213 bacteriocin transport	-0.000/-0.250	0.000/-4.413	-5.664/0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_15	GO:0006417 regulation of translation	-1.203/-0.005	-0.000/-5.970	-4.036/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_16	GO:0006099 tricarboxylic acid cycle	-4.890/-0.000	-0.006/-1.413	0.000/-1.554
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_17	GO:0015935 small ribosomal subunit	0.000/-0.214	-0.000/-3.781	-4.852/0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_18	GO:0005975 carbohydrate metabolic process	-0.582/-0.076	-2.592/-0.000	-0.000/-5.204
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_19	GO:0000160 two-component signal transduction system (phosphorelay)	-0.030/-0.777	-4.401/-0.000	-0.000/-4.212
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_20	GO:0006633 fatty acid biosynthetic process	-0.112/-0.238	-0.000/-3.936	-4.873/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_21	GO:0006414 translational elongation	0.000/-0.179	0.000/-3.150	-4.041/0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_22	GO:0006950 response to stress	-3.870/-0.000	-0.001/-1.681	-0.000/-0.590
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_23	GO:0008033 tRNA processing	0.000/-1.257	-0.004/-1.672	-3.390/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_24	GO:0046677 response to antibiotic	-0.000/-2.020	-0.039/-0.841	-2.425/-0.001
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_25	GO:0000103 sulfate assimilation	-3.314/0.000	0.000/-1.888	0.000/-0.221
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_26	GO:0005978 glycogen biosynthetic process	-3.314/0.000	0.000/-1.888	0.000/-0.221
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_27	GO:0009088 threonine biosynthetic process	-3.314/0.000	0.000/-1.888	0.000/-0.221
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_28	GO:0009097 isoleucine biosynthetic process	-3.314/0.000	0.000/-1.888	0.000/-0.221
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_29	GO:0003743 translation initiation factor activity	0.000/-0.143	0.000/-2.519	-3.232/0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_30	GO:0003989 acetyl-CoA carboxylase activity	0.000/-0.143	0.000/-2.519	-3.232/0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_31	GO:0006413 translational initiation	0.000/-0.143	0.000/-2.519	-3.232/0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_32	GO:0015198 oligopeptide transporter activity	0.000/-0.609	-0.001/-2.100	-3.417/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_33	GO:0006097 glyoxylate cycle	-3.302/-0.000	-0.000/-2.465	-0.194/-0.118
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_34	GO:0008610 lipid biosynthetic process	-0.167/-0.225	-0.000/-3.071	-3.773/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_35	GO:0016616 oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	-2.728/-0.000	-0.049/-0.634	0.000/-1.331
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_36	GO:0030170 pyridoxal phosphate binding	-3.723/-0.000	-0.007/-1.476	-0.056/-0.629
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_37	GO:0016469 proton-transporting two-sector ATPase complex	-0.000/-0.393	-0.000/-2.288	-3.396/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_38	GO:0003746 translation elongation factor activity	0.000/-0.214	-0.000/-2.465	-3.323/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_39	GO:0006353 transcription termination	0.000/-0.214	-0.000/-2.465	-3.323/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_40	GO:0009239 enterobactin biosynthetic process	0.000/-0.214	-0.000/-2.465	-3.323/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_41	GO:0015197 peptide transporter activity	0.000/-0.214	-0.000/-2.465	-3.323/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_42	GO:0015450 protein translocase activity	0.000/-0.214	-0.000/-2.465	-3.323/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_43	GO:0015833 peptide transport	0.000/-0.214	-0.000/-2.465	-3.323/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_44	GO:0016829 lyase activity	-1.271/-0.012	-1.064/-0.025	-0.000/-3.226
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_45	GO:0000156 two-component response regulator activity	-0.218/-0.201	-2.012/-0.001	0.000/-2.895
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_46	GO:0006418 tRNA aminoacylation for protein translation	-0.093/-0.281	-0.000/-2.648	-3.485/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_47	GO:0046933 hydrogen ion transporting ATP synthase activity, rotational mechanism	0.000/-0.322	-0.000/-2.146	-3.112/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_48	GO:0046961 hydrogen ion transporting ATPase activity, rotational mechanism	0.000/-0.322	-0.000/-2.146	-3.112/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_49	GO:0015078 hydrogen ion transporter activity	-0.000/-0.429	-0.001/-2.005	-3.078/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_50	GO:0048038 quinone binding	-2.652/-0.000	-0.027/-0.771	0.000/-0.960
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_51	GO:0006094 gluconeogenesis	-2.961/-0.000	-0.004/-1.242	0.000/-0.517
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_52	GO:0050136 NADH dehydrogenase (quinone) activity	-2.489/-0.000	-0.039/-0.667	0.000/-1.034
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_53	GO:0050661 NADP binding	-2.489/-0.000	-0.039/-0.667	0.000/-1.034
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_54	GO:0019344 cysteine biosynthetic process	-2.688/-0.000	-0.009/-1.028	-0.000/-0.590
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_55	GO:0003899 DNA-directed RNA polymerase activity	-0.000/-0.250	-0.000/-2.015	-2.839/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_56	GO:0003916 DNA topoisomerase activity	-0.000/-0.250	-0.000/-2.015	-2.839/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_57	GO:0006265 DNA topological change	-0.000/-0.250	-0.000/-2.015	-2.839/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_58	GO:0009098 leucine biosynthetic process	-2.738/-0.000	-0.001/-1.370	0.000/-0.295
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_59	GO:0009166 nucleotide catabolic process	-2.738/-0.000	-0.001/-1.370	0.000/-0.295
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_60	GO:0008137 NADH dehydrogenase (ubiquinone) activity	-1.971/-0.001	-0.115/-0.375	0.000/-1.331
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_61	GO:0009317 acetyl-CoA carboxylase complex	0.000/-0.107	0.000/-1.888	-2.422/0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_62	GO:0003924 GTPase activity	0.000/-0.358	-0.001/-1.843	-2.775/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_63	GO:0015986 ATP synthesis coupled proton transport	0.000/-0.358	-0.001/-1.843	-2.775/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_64	GO:0009103 lipopolysaccharide biosynthetic process	0.000/-2.202	-0.388/-0.151	-0.840/-0.037
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_65	GO:0004812 aminoacyl-tRNA ligase activity	-0.054/-0.421	-0.001/-2.042	-3.007/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_66	GO:0008080 N-acetyltransferase activity	0.000/-0.717	-2.336/0.000	0.000/-1.479
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_67	GO:0005351 sugar porter activity	-0.260/-0.207	-2.048/-0.002	-0.000/-2.843
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_68	GO:0006098 pentose-phosphate shunt	-2.460/-0.000	-0.017/-0.859	0.000/-0.664
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_69	GO:0007165 signal transduction	-0.016/-0.787	-2.738/-0.000	-0.000/-2.040
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_70	GO:0015992 proton transport	-0.135/-0.196	-0.000/-2.328	-2.874/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_71	GO:0003918 DNA topoisomerase (ATP-hydrolyzing) activity	0.000/-0.179	-0.000/-1.910	-2.590/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_72	GO:0045261 proton-transporting ATP synthase complex, catalytic core F(1)	0.000/-0.179	-0.000/-1.910	-2.590/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_73	GO:0009102 biotin biosynthetic process	-0.317/-0.059	-0.000/-2.527	-2.472/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_74	GO:0003872 6-phosphofructokinase activity	-2.207/0.000	0.000/-1.258	0.000/-0.147
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_75	GO:0004474 malate synthase activity	-2.207/0.000	0.000/-1.258	0.000/-0.147
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_76	GO:0004645 phosphorylase activity	-2.207/0.000	0.000/-1.258	0.000/-0.147
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_77	GO:0004743 pyruvate kinase activity	-2.207/0.000	0.000/-1.258	0.000/-0.147
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_78	GO:0004783 sulfite reductase (NADPH) activity	-2.207/0.000	0.000/-1.258	0.000/-0.147
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_79	GO:0004801 transaldolase activity	-2.207/0.000	0.000/-1.258	0.000/-0.147
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_80	GO:0005977 glycogen metabolic process	-2.207/0.000	0.000/-1.258	0.000/-0.147
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_81	GO:0005992 trehalose biosynthetic process	-2.207/0.000	0.000/-1.258	0.000/-0.147
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_82	GO:0008750 NAD(P)+ transhydrogenase (AB-specific) activity	-2.207/0.000	0.000/-1.258	0.000/-0.147
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_83	GO:0009099 valine biosynthetic process	-2.207/0.000	0.000/-1.258	0.000/-0.147
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_84	GO:0019752 carboxylic acid metabolic process	-2.207/0.000	0.000/-1.258	0.000/-0.147
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_85	GO:0000155 two-component sensor activity	0.000/-1.041	-2.392/-0.000	-0.003/-1.341
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_86	GO:0006857 oligopeptide transport	-0.093/-0.281	-0.001/-2.064	-2.769/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_87	GO:0006259 DNA metabolic process	-0.000/-0.286	-0.001/-1.681	-2.472/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_88	GO:0006829 zinc ion transport	-2.366/-0.000	-0.005/-1.055	0.000/-0.369
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_89	GO:0046983 protein dimerization activity	-2.652/-0.000	-0.008/-1.213	-0.050/-0.427
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_90	GO:0006139 nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	-0.897/-0.009	-0.000/-2.527	-1.614/-0.001
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_91	GO:0030288 outer membrane-bounded periplasmic space	-2.089/-0.001	-0.134/-0.397	-0.005/-1.304
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_92	GO:0008360 regulation of cell shape	-0.102/-0.346	-0.002/-1.941	-2.698/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_93	GO:0004673 protein histidine kinase activity	0.000/-0.969	-2.185/-0.000	-0.004/-1.218
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_94	GO:0018106 peptidyl-histidine phosphorylation	0.000/-0.969	-2.185/-0.000	-0.004/-1.218
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_95	GO:0001539 ciliary or flagellar motility	0.000/-0.609	-1.984/0.000	0.000/-1.257
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_96	GO:0042995 cell projection	0.000/-1.185	-2.068/-0.001	-0.011/-1.037
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_97	GO:0004871 signal transducer activity	-0.023/-0.678	-2.352/-0.000	-0.001/-1.781
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_98	GO:0005694 chromosome	-0.562/-0.035	-0.000/-2.436	-2.045/-0.001
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_99	GO:0008270 zinc ion binding	-2.658/-0.000	-0.030/-1.017	-0.089/-0.583
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_100	GO:0019861 flagellum	0.000/-0.933	-2.082/-0.000	-0.005/-1.158
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_101	GO:0006935 chemotaxis	-0.000/-0.573	-1.867/0.000	0.000/-1.183
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_102	GO:0004332 fructose-bisphosphate aldolase activity	-2.091/-0.000	-0.013/-0.835	0.000/-0.443
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_103	GO:0006400 tRNA modification	0.000/-0.214	-0.001/-1.522	-2.170/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_104	GO:0006754 ATP biosynthetic process	0.000/-0.214	-0.001/-1.522	-2.170/-0.000
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_105	GO:0006260 DNA replication	0.000/-1.620	-0.300/-0.195	-0.817/-0.036
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_106	GO:0006605 protein targeting	0.000/-0.465	-0.008/-1.213	-2.045/-0.001
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_107	GO:0019538 protein metabolic process	-2.091/-0.000	-0.001/-1.522	-0.194/-0.118
d6_clust2_FDR0.01_discrete_vs_1.txt_PO_go_P.1_PAGE_108	GO:0016651 oxidoreductase activity, acting on NADH or NADPH	-2.266/-0.000	-0.006/-1.211	-0.088/-0.282
