	GO	0	1	2
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_59	GO:0003697 single-stranded DNA binding	-0.956/-0.005	-0.000/-1.828	-0.748/-0.012
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_60	GO:0015992 proton transport	-2.438/-0.000	-0.005/-1.383	-0.081/-0.395
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_61	GO:0009597 detection of virus	-2.328/-0.000	-0.011/-1.078	-0.031/-0.555
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_62	GO:0046718 entry of virus into host cell	-2.328/-0.000	-0.011/-1.078	-0.031/-0.555
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_63	GO:0003916 DNA topoisomerase activity	-1.911/-0.001	-0.025/-0.701	0.000/-0.674
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_64	GO:0006265 DNA topological change	-1.911/-0.001	-0.025/-0.701	0.000/-0.674
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_65	GO:0006633 fatty acid biosynthetic process	-0.547/-0.057	-0.001/-2.225	-1.815/-0.002
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_66	GO:0003796 lysozyme activity	-1.916/-0.000	-0.007/-0.900	-0.000/-0.385
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_67	GO:0006351 transcription, DNA-dependent	-1.916/-0.000	-0.007/-0.900	-0.000/-0.385
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_68	GO:0042777 plasma membrane ATP synthesis coupled proton transport	-1.916/-0.000	-0.007/-0.900	-0.000/-0.385
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_69	GO:0008080 N-acetyltransferase activity	0.000/-1.570	-1.146/-0.011	-0.179/-0.260
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_70	GO:0003883 CTP synthase activity	-1.643/0.000	0.000/-0.913	0.000/-0.192
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_71	GO:0003917 DNA topoisomerase type I activity	-1.643/0.000	0.000/-0.913	0.000/-0.192
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_72	GO:0004605 phosphatidate cytidylyltransferase activity	-1.643/0.000	0.000/-0.913	0.000/-0.192
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_73	GO:0015137 citrate transporter activity	-1.643/0.000	0.000/-0.913	0.000/-0.192
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_74	GO:0015746 citrate transport	-1.643/0.000	0.000/-0.913	0.000/-0.192
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_75	GO:0042742 defense response to bacterium	-1.643/0.000	0.000/-0.913	0.000/-0.192
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_76	GO:0008483 transaminase activity	-0.008/-0.989	-0.042/-0.742	-1.933/-0.001
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_77	GO:0006304 DNA modification	-1.664/-0.001	-0.048/-0.534	0.000/-0.770
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_78	GO:0009102 biotin biosynthetic process	-1.664/-0.001	-0.048/-0.534	0.000/-0.770
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_79	GO:0008610 lipid biosynthetic process	-0.574/-0.063	-0.001/-2.124	-1.740/-0.003
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_80	GO:0019877 diaminopimelate biosynthetic process	0.000/-0.427	-0.010/-0.933	-1.785/-0.001
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_81	GO:0004315 3-oxoacyl-[acyl-carrier-protein] synthase activity	-1.212/-0.001	0.000/-1.370	-0.314/-0.047
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_82	GO:0008271 sulfate porter activity	-1.212/-0.001	0.000/-1.370	-0.314/-0.047
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_83	GO:0015986 ATP synthesis coupled proton transport	-1.295/-0.004	-0.123/-0.314	0.000/-0.963
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_84	GO:0045449 regulation of transcription	-0.001/-1.886	-0.727/-0.053	-0.554/-0.085
ipageInput_fig3_markers_metG_vs_tet.txt_PO_go_P.05_PAGE_85	GO:0006508 proteolysis	-0.248/-0.237	-0.005/-1.672	-2.038/-0.002
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_0	GO:0003735 structural constituent of ribosome	-23.665/0.000	0.000/-12.021	-0.021/-0.830
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_1	GO:0030529 ribonucleoprotein complex	-22.888/-0.000	0.000/-11.270	-0.017/-0.908
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_2	GO:0006412 translation	-17.602/-0.000	0.000/-19.073	-4.055/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_3	GO:0019843 rRNA binding	-21.029/0.000	0.000/-11.129	-0.016/-0.787
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_4	GO:0005840 ribosome	-20.985/-0.000	0.000/-10.476	-0.023/-0.804
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_5	GO:0003723 RNA binding	-11.211/0.000	-0.000/-6.595	-0.406/-0.136
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_6	GO:0005624 membrane fraction	-0.762/-0.029	-0.000/-9.973	-10.082/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_7	GO:0004812 aminoacyl-tRNA ligase activity	-0.000/-0.428	-0.000/-7.477	-9.705/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_8	GO:0015198 oligopeptide transporter activity	0.000/-0.280	-0.000/-7.486	-9.322/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_9	GO:0006418 tRNA aminoacylation for protein translation	-0.000/-0.329	-0.000/-6.328	-8.115/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_10	GO:0006857 oligopeptide transport	-0.000/-0.329	-0.000/-6.328	-8.115/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_11	GO:0015934 large ribosomal subunit	-7.815/-0.000	-0.000/-4.695	-0.000/-0.271
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_12	GO:0006096 glycolysis	0.000/-0.445	-0.000/-4.538	-6.212/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_13	GO:0048038 quinone binding	-0.000/-0.214	-0.000/-4.467	-5.659/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_14	GO:0016874 ligase activity	-0.019/-0.736	-0.000/-3.685	-5.621/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_15	GO:0008652 amino acid biosynthetic process	0.000/-1.601	-0.001/-2.320	-4.468/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_16	GO:0015031 protein transport	-0.083/-0.313	-0.000/-4.261	-5.564/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_17	GO:0050136 NADH dehydrogenase (quinone) activity	0.000/-0.247	-0.000/-3.865	-5.026/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_18	GO:0000105 histidine biosynthetic process	0.000/-0.164	-0.000/-3.360	-4.249/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_19	GO:0015992 proton transport	-0.343/-0.054	-0.000/-3.613	-3.757/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_20	GO:0045261 proton-transporting ATP synthase complex, catalytic core F(1)	0.000/-0.082	-0.000/-3.003	-3.620/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_21	GO:0004129 cytochrome-c oxidase activity	0.000/-0.049	0.000/-2.742	-3.214/0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_22	GO:0015078 hydrogen ion transporter activity	0.000/-0.197	-0.000/-2.810	-3.669/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_23	GO:0008137 NADH dehydrogenase (ubiquinone) activity	0.000/-0.280	-0.000/-2.602	-3.559/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_24	GO:0045449 regulation of transcription	-0.000/-0.877	-3.030/0.000	-0.000/-2.069
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_25	GO:0046933 hydrogen ion transporting ATP synthase activity, rotational mechanism	-0.000/-0.148	-0.000/-2.658	-3.389/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_26	GO:0046961 hydrogen ion transporting ATPase activity, rotational mechanism	-0.000/-0.148	-0.000/-2.658	-3.389/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_27	GO:0006754 ATP biosynthetic process	0.000/-0.098	-0.000/-2.570	-3.173/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_28	GO:0006353 transcription termination	-3.040/-0.000	-0.001/-1.564	-0.000/-0.232
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_29	GO:0015935 small ribosomal subunit	-3.040/-0.000	-0.001/-1.564	-0.000/-0.232
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_30	GO:0006414 translational elongation	-0.764/-0.006	-0.000/-3.003	-2.270/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_31	GO:0015986 ATP synthesis coupled proton transport	0.000/-0.164	-0.000/-2.402	-3.119/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_32	GO:0006417 regulation of translation	-3.154/-0.000	-0.001/-1.995	-0.182/-0.138
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_33	GO:0004872 receptor activity	-2.452/-0.000	-0.000/-2.658	-0.757/-0.015
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_34	GO:0003924 GTPase activity	-1.221/-0.003	-0.000/-3.064	-1.979/-0.001
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_35	GO:0016469 proton-transporting two-sector ATPase complex	0.000/-0.181	-0.000/-2.184	-2.887/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_36	GO:0015197 peptide transporter activity	-0.000/-0.115	-0.000/-2.246	-2.835/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_37	GO:0015833 peptide transport	-0.000/-0.115	-0.000/-2.246	-2.835/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_38	GO:0042773 ATP synthesis coupled electron transport	-0.000/-0.115	-0.000/-2.246	-2.835/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_39	GO:0051082 unfolded protein binding	-0.438/-0.032	-0.000/-2.810	-2.684/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_40	GO:0009098 leucine biosynthetic process	0.000/-0.066	-0.000/-2.181	-2.640/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_41	GO:0042777 plasma membrane ATP synthesis coupled proton transport	0.000/-0.066	-0.000/-2.181	-2.640/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_42	GO:0000049 tRNA binding	-2.639/-0.000	-0.001/-2.058	-0.397/-0.071
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_43	GO:0003861 3-isopropylmalate dehydratase activity	0.000/-0.033	0.000/-1.827	-2.141/0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_44	GO:0004355 glutamate synthase (NADPH) activity	0.000/-0.033	0.000/-1.827	-2.141/0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_45	GO:0004743 pyruvate kinase activity	0.000/-0.033	0.000/-1.827	-2.141/0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_46	GO:0004820 glycine-tRNA ligase activity	0.000/-0.033	0.000/-1.827	-2.141/0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_47	GO:0005746 mitochondrial respiratory chain	0.000/-0.033	0.000/-1.827	-2.141/0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_48	GO:0006426 glycyl-tRNA aminoacylation	0.000/-0.033	0.000/-1.827	-2.141/0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_49	GO:0006529 asparagine biosynthetic process	0.000/-0.033	0.000/-1.827	-2.141/0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_50	GO:0009186 deoxyribonucleoside diphosphate metabolic process	0.000/-0.033	0.000/-1.827	-2.141/0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_51	GO:0017038 protein import	0.000/-0.033	0.000/-1.827	-2.141/0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_52	GO:0003746 translation elongation factor activity	-0.693/-0.008	-0.000/-2.570	-1.997/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_53	GO:0051287 NAD binding	-0.140/-0.195	-0.001/-2.243	-2.796/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_54	GO:0000160 two-component signal transduction system (phosphorelay)	0.000/-1.162	-2.234/-0.000	-0.006/-1.269
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_55	GO:0006457 protein folding	-0.261/-0.138	-0.001/-2.336	-2.668/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_56	GO:0003883 CTP synthase activity	-1.138/-0.001	0.000/-1.827	-0.787/-0.003
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_57	GO:0004178 leucyl aminopeptidase activity	-1.138/-0.001	0.000/-1.827	-0.787/-0.003
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_58	GO:0006351 transcription, DNA-dependent	-0.853/-0.003	-0.000/-2.181	-1.413/-0.001
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_59	GO:0046677 response to antibiotic	-2.480/-0.000	-0.012/-1.237	-0.162/-0.295
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_60	GO:0000287 magnesium ion binding	-0.005/-1.203	-0.053/-0.753	-1.729/-0.004
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_61	GO:0019538 protein metabolic process	-0.634/-0.011	-0.000/-2.246	-1.782/-0.001
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_62	GO:0006541 glutamine metabolic process	-0.363/-0.048	-0.000/-2.216	-2.198/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_63	GO:0005975 carbohydrate metabolic process	0.000/-1.652	-1.164/-0.014	-0.123/-0.417
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_64	GO:0003755 peptidyl-prolyl cis-trans isomerase activity	0.000/-0.164	-0.002/-1.598	-2.146/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_65	GO:0016651 oxidoreductase activity, acting on NADH or NADPH	-0.468/-0.027	-0.000/-2.184	-1.979/-0.001
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_66	GO:0009401 phosphoenolpyruvate-dependent sugar phosphotransferase system	0.000/-0.528	-0.015/-1.062	-1.802/-0.002
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_67	GO:0009089 lysine biosynthetic process via diaminopimelate	0.000/-0.098	-0.001/-1.564	-1.997/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_68	GO:0015343 siderophore-iron transporter activity	-1.898/-0.000	-0.007/-0.936	-0.000/-0.193
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_69	GO:0006006 glucose metabolic process	0.000/-0.181	-0.003/-1.445	-1.979/-0.001
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_70	GO:0042995 cell projection	-0.383/-0.078	-0.858/-0.019	0.000/-1.479
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_71	GO:0016820 hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances	-0.583/-0.015	-0.000/-1.988	-1.606/-0.001
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_72	GO:0008565 protein transporter activity	-0.000/-0.428	-1.479/0.000	-0.000/-1.010
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_73	GO:0009597 detection of virus	-1.152/-0.004	-0.001/-1.995	-1.122/-0.006
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_74	GO:0046718 entry of virus into host cell	-1.152/-0.004	-0.001/-1.995	-1.122/-0.006
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_75	GO:0015891 siderophore transport	-1.733/-0.000	-0.012/-0.795	-0.000/-0.232
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_76	GO:0005351 sugar porter activity	0.000/-1.263	-0.262/-0.226	-0.711/-0.050
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_77	GO:0000746 conjugation	-1.431/0.000	0.000/-0.913	-0.000/-0.039
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_78	GO:0004127 cytidylate kinase activity	-1.431/0.000	0.000/-0.913	-0.000/-0.039
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_79	GO:0004654 polyribonucleotide nucleotidyltransferase activity	-1.431/0.000	0.000/-0.913	-0.000/-0.039
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_80	GO:0006578 betaine biosynthetic process	-1.431/0.000	0.000/-0.913	-0.000/-0.039
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_81	GO:0008696 4-amino-4-deoxychorismate lyase activity	-1.431/0.000	0.000/-0.913	-0.000/-0.039
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_82	GO:0008802 betaine-aldehyde dehydrogenase activity	-1.431/0.000	0.000/-0.913	-0.000/-0.039
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_83	GO:0008825 cyclopropane-fatty-acyl-phospholipid synthase activity	-1.431/0.000	0.000/-0.913	-0.000/-0.039
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_84	GO:0008925 maltose O-acetyltransferase activity	-1.431/0.000	0.000/-0.913	-0.000/-0.039
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_85	GO:0015444 magnesium-importing ATPase activity	-1.431/0.000	0.000/-0.913	-0.000/-0.039
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_86	GO:0015677 copper ion import	-1.431/0.000	0.000/-0.913	-0.000/-0.039
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_87	GO:0031554 regulation of transcription termination	-1.431/0.000	0.000/-0.913	-0.000/-0.039
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_88	GO:0046688 response to copper ion	-1.431/0.000	0.000/-0.913	-0.000/-0.039
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_89	GO:0051903 S-(hydroxymethyl)glutathione dehydrogenase activity	-1.431/0.000	0.000/-0.913	-0.000/-0.039
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_90	GO:0016209 antioxidant activity	-0.764/-0.006	-0.000/-1.824	-1.216/-0.002
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_91	GO:0004619 phosphoglycerate mutase activity	0.000/-0.049	-0.001/-1.386	-1.689/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_92	GO:0006564 L-serine biosynthetic process	0.000/-0.049	-0.001/-1.386	-1.689/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_93	GO:0016868 intramolecular transferase activity, phosphotransferases	0.000/-0.049	-0.001/-1.386	-1.689/-0.000
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_94	GO:0006098 pentose-phosphate shunt	-0.000/-0.115	-0.002/-1.362	-1.782/-0.001
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_95	GO:0016226 iron-sulfur cluster assembly	-1.597/-0.001	-0.019/-0.684	-0.000/-0.271
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_96	GO:0009102 biotin biosynthetic process	0.000/-0.131	-0.004/-1.198	-1.606/-0.001
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_97	GO:0004222 metalloendopeptidase activity	-1.710/-0.001	-0.016/-0.914	-0.119/-0.223
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_98	GO:0004022 alcohol dehydrogenase activity	-0.970/-0.002	-0.001/-1.386	-0.630/-0.009
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_99	GO:0004315 3-oxoacyl-[acyl-carrier-protein] synthase activity	-0.970/-0.002	-0.001/-1.386	-0.630/-0.009
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_100	GO:0006402 mRNA catabolic process	-0.970/-0.002	-0.001/-1.386	-0.630/-0.009
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_101	GO:0042802 identical protein binding	-0.970/-0.002	-0.001/-1.386	-0.630/-0.009
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_102	GO:0051920 peroxiredoxin activity	-0.970/-0.002	-0.001/-1.386	-0.630/-0.009
ipageInput_fig3_markers_WT_d6_vs_tet.txt_PO_go_P.05_PAGE_103	GO:0046914 transition metal ion binding	-0.693/-0.008	-0.001/-1.564	-1.065/-0.004
ipageInput_fig3_markers_metG_vs_tet.txt_PO_sr_P.05_PAGE_0	CoShReU Cold Shock Response Upregulated	-2.041/-0.001	-0.002/-1.794	-0.318/-0.154
ipageInput_fig3_markers_metG_vs_tet.txt_PO_sr_P.05_PAGE_1	HeShReU Heat Shock Response Upregulated	-0.253/-0.227	-0.002/-1.948	-2.093/-0.002
ipageInput_fig3_markers_metG_vs_tet.txt_PO_sr_P.05_PAGE_2	OxDeReU Oxygen Deprivation Response Upregulated	-0.009/-1.109	-1.836/-0.002	-0.032/-0.835
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_0	Fur_Down Fur_Down	-8.014/-0.000	-0.000/-3.033	-0.008/-1.389
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_1	CysB_Up CysB_Up	0.000/-0.931	-0.000/-3.875	-6.451/-0.000
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_2	Fis_Up Fis_Up	-5.095/-0.000	-0.001/-2.217	-0.046/-0.778
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_3	FruR_Up FruR_Up	0.000/-0.797	-0.000/-2.257	-4.072/-0.000
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_4	ArcA_Down ArcA_Down	-1.564/-0.006	-0.000/-3.850	-2.117/-0.002
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_5	IHF_Down IHF_Down	-0.000/-3.093	-0.524/-0.102	-1.161/-0.016
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_6	ModE_Up ModE_Up	-0.021/-0.695	-2.722/-0.000	0.000/-2.075
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_7	NarL_Down NarL_Down	-0.000/-2.039	-2.977/-0.000	-0.012/-1.148
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_8	FlhDC_Up FlhDC_Up	-0.002/-1.567	-3.036/-0.000	-0.004/-1.444
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_9	CRP_Down CRP_Down	-0.398/-0.142	-0.001/-2.580	-2.665/-0.000
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_10	NarP_Up NarP_Up	-0.039/-0.500	-2.043/-0.000	0.000/-1.656
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_11	NarP_Down NarP_Down	-0.039/-0.500	-2.043/-0.000	0.000/-1.656
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_12	IHF_Up IHF_Up	-0.000/-2.463	-0.509/-0.116	-1.076/-0.023
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_13	DgsA_Down DgsA_Down	-0.127/-0.200	-0.001/-1.953	-2.413/-0.000
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_14	IclR_Down IclR_Down	-0.341/-0.045	-0.000/-1.821	-1.507/-0.001
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_15	FNR_Up FNR_Up	-0.815/-0.046	-1.062/-0.026	-0.001/-2.460
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_16	FhlA_Up FhlA_Up	0.000/-0.998	-1.877/-0.001	-0.012/-0.847
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_17	LexA_Down LexA_Down	-0.320/-0.137	-0.001/-2.049	-2.122/-0.001
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_18	FruR_Down FruR_Down	-0.015/-0.797	-0.021/-0.970	-2.085/-0.001
ipageInput_fig3_markers_metG_vs_tet.txt_PO_tf_P.05_PAGE_19	PurR_Down PurR_Down	-1.236/-0.010	-0.350/-0.156	-0.002/-1.583
